Crawled URL,Status Code,Redirects,Comments
https://ru.investing.com/commodities/arabica-coffee-4-5-forecasts,200,1,
https://ru.investing.com/commodities/arabica-coffee-6-7-forecasts,200,1,
https://ru.investing.com/commodities/canola-futures-forecasts,200,1,
https://ru.investing.com/commodities/class-iii-milk-futures-forecasts,200,1,
https://ru.investing.com/commodities/coal-cme-futures-forecasts,200,1,
https://ru.investing.com/commodities/coking-coal-futures-forecasts,200,1,
https://ru.investing.com/commodities/corn-starch-futures-forecasts,200,1,
https://ru.investing.com/commodities/egg-futures-forecasts,200,1,
https://ru.investing.com/commodities/electricity-fut-forecasts,200,1,
https://ru.investing.com/commodities/etfs-physical-gold-contracts,200,1,
https://ru.investing.com/commodities/ethanol-futures-forecasts,200,1,
https://ru.investing.com/commodities/feed-cattle-forecasts,200,1,
https://ru.investing.com/commodities/fiberboard-futures-forecasts,200,1,
https://ru.investing.com/commodities/gasoline-rbob-forecasts,200,1,
https://ru.investing.com/commodities/guarseed-analysis,404,0,
https://ru.investing.com/commodities/iron-ore-62-cfr-futures-forecasts,200,1,
https://ru.investing.com/commodities/kapas-khalia-analysis,404,0,
https://ru.investing.com/commodities/lean-hogs-forecasts,200,1,
https://ru.investing.com/commodities/lldpe-futures-forecasts,200,1,
https://ru.investing.com/commodities/london-cocoa-contracts,200,1,
https://ru.investing.com/commodities/london-coffee-contracts,200,1,
https://ru.investing.com/commodities/london-gas-oil-contracts,200,1,
https://ru.investing.com/commodities/london-sugar-contracts,200,1,
https://ru.investing.com/commodities/london-wheat-contracts,200,1,
https://ru.investing.com/commodities/lumber-forecasts,200,1,
https://ru.investing.com/commodities/metallurgical-coke-futures-forecasts,200,1,
https://ru.investing.com/commodities/mild-steel-ingots-rpr-analysis,404,0,
https://ru.investing.com/commodities/milling-wheat-n2-forecasts,200,1,
https://ru.investing.com/commodities/milling-wheat-n3-analysis,404,0,
https://ru.investing.com/commodities/milling-wheat-n3-forecasts,200,1,
https://ru.investing.com/commodities/no-2-soybeans-futures-forecasts,200,1,
https://ru.investing.com/commodities/oats-forecasts,200,1,
https://ru.investing.com/commodities/potato-analysis,404,0,
https://ru.investing.com/commodities/pp-futures-forecasts,200,1,
https://ru.investing.com/commodities/pvc-com-futures-forecasts,200,1,
https://ru.investing.com/commodities/rapeseed-forecasts,200,1,
https://ru.investing.com/commodities/rapeseed-meal-forecasts,200,1,
https://ru.investing.com/commodities/rapeseed-oil-forecasts,200,1,
https://ru.investing.com/commodities/shfe-bitumen-futures-technical,404,0,
https://ru.investing.com/commodities/shfe-fuel-oil-futures-technical,404,0,
https://ru.investing.com/commodities/shfe-rubber-futures-technical,404,0,
https://ru.investing.com/commodities/tin-forecasts,200,1,
https://ru.investing.com/commodities/uranium-futures-forecasts,200,1,
https://ru.investing.com/commodities/us-steel-coil-futures-forecasts,200,1,
https://ru.investing.com/commodities/ÐÐµÑÐ½Ð¾,404,0,
https://ru.investing.com/commodities/ÐÐµÑÐ°Ð»Ð»Ñ,404,0,
https://ru.investing.com/commodities/ÐÑÑÐ¾,404,0,
https://ru.investing.com/commodities/Ð¡ÐµÐ»ÑÑÐ¾Ð·.-ÐÑÐ¾Ð´ÑÐºÑÐ¸Ñ,404,0,
https://ru.investing.com/commodities/Ð¤ÑÑÑÐµÑÑÑ-Ð²-ÑÐµÐ°Ð»ÑÐ½Ð¾Ð¼-Ð²ÑÐµÐ¼ÐµÐ½Ð¸,404,0,
https://ru.investing.com/commodities/Ð­Ð½ÐµÑÐ³ÐµÑÐ¸ÑÐµÑÐºÐ¸Ðµ,404,0,
https://ru.investing.com/commodities/aluminum-contracts?cid=40015,200,1,
https://ru.investing.com/commodities/aluminum-contracts?cid=985709,200,1,
https://ru.investing.com/commodities/aluminum-contracts?cid=996726,200,1,
https://ru.investing.com/commodities/aluminum-forecasts?cid=40015,200,1,
https://ru.investing.com/commodities/aluminum-forecasts?cid=985709,200,1,
https://ru.investing.com/commodities/aluminum-forecasts?cid=996726,200,1,
https://ru.investing.com/commodities/brent-oil-contracts?cid=49769,200,1,
https://ru.investing.com/commodities/brent-oil-contracts?cid=996718,200,1,
https://ru.investing.com/commodities/brent-oil-contracts?cid=998224,200,1,
https://ru.investing.com/commodities/brent-oil-forecasts?cid=49769,200,1,
https://ru.investing.com/commodities/brent-oil-forecasts?cid=996718,200,1,
https://ru.investing.com/commodities/brent-oil-forecasts?cid=998224,200,1,
https://ru.investing.com/commodities/brent-oil-related-instruments?cid=49769,200,1,
https://ru.investing.com/commodities/brent-oil-related-instruments?cid=996718,200,1,
https://ru.investing.com/commodities/brent-oil-related-instruments?cid=998224,200,1,
https://ru.investing.com/commodities/copper-contracts?cid=49771,200,1,
https://ru.investing.com/commodities/copper-contracts?cid=959211,200,1,
https://ru.investing.com/commodities/copper-contracts?cid=985710,200,1,
https://ru.investing.com/commodities/copper-contracts?cid=996725,200,1,
https://ru.investing.com/commodities/copper-contracts?cid=998225,200,1,
https://ru.investing.com/commodities/copper-related-instruments?cid=49771,200,1,
https://ru.investing.com/commodities/copper-related-instruments?cid=959211,200,1,
https://ru.investing.com/commodities/copper-related-instruments?cid=985710,200,1,
https://ru.investing.com/commodities/copper-related-instruments?cid=996725,200,1,
https://ru.investing.com/commodities/copper-related-instruments?cid=998225,200,1,
https://ru.investing.com/commodities/crude-oil-contracts?cid=49774,200,1,
https://ru.investing.com/commodities/crude-oil-contracts?cid=964529,200,1,
https://ru.investing.com/commodities/crude-oil-contracts?cid=998242,200,1,
https://ru.investing.com/commodities/crude-oil-forecasts?cid=49774,200,1,
https://ru.investing.com/commodities/crude-oil-forecasts?cid=964529,200,1,
https://ru.investing.com/commodities/crude-oil-forecasts?cid=998242,200,1,
https://ru.investing.com/commodities/crude-oil-related-instruments?cid=49774,200,1,
https://ru.investing.com/commodities/crude-oil-related-instruments?cid=964529,200,1,
https://ru.investing.com/commodities/crude-oil-related-instruments?cid=998242,200,1,
https://ru.investing.com/commodities/ethanol-futures-contracts?cid=964525,200,1,
https://ru.investing.com/commodities/ethanol-futures-forecasts?cid=964525,200,1,
https://ru.investing.com/commodities/gold-contracts?cid=40751,200,1,
https://ru.investing.com/commodities/gold-contracts?cid=949231,200,1,
https://ru.investing.com/commodities/gold-contracts?cid=964524,200,1,
https://ru.investing.com/commodities/gold-contracts?cid=996717,200,1,
https://ru.investing.com/commodities/gold-contracts?cid=996731,200,1,
https://ru.investing.com/commodities/gold-contracts?cid=998228,200,1,
https://ru.investing.com/commodities/gold-forecasts?cid=40751,200,1,
https://ru.investing.com/commodities/gold-forecasts?cid=949231,200,1,
https://ru.investing.com/commodities/gold-forecasts?cid=964524,200,1,
https://ru.investing.com/commodities/gold-forecasts?cid=996717,200,1,
https://ru.investing.com/commodities/gold-forecasts?cid=996731,200,1,
https://ru.investing.com/commodities/gold-forecasts?cid=998228,200,1,
https://ru.investing.com/commodities/gold-related-instruments?cid=40751,200,1,
https://ru.investing.com/commodities/gold-related-instruments?cid=949231,200,1,
https://ru.investing.com/commodities/gold-related-instruments?cid=964524,200,1,
https://ru.investing.com/commodities/gold-related-instruments?cid=996717,200,1,
https://ru.investing.com/commodities/gold-related-instruments?cid=996731,200,1,
https://ru.investing.com/commodities/gold-related-instruments?cid=998228,200,1,
https://ru.investing.com/commodities/iron-ore-62-cfr-contracts?cid=961741,200,1,
https://ru.investing.com/commodities/iron-ore-62-cfr-contracts?cid=992748,200,1,
https://ru.investing.com/commodities/iron-ore-62-cfr-futures-forecasts?cid=961741,200,1,
https://ru.investing.com/commodities/iron-ore-62-cfr-futures-forecasts?cid=992748,200,1,
https://ru.investing.com/commodities/live-cattle-contracts?cid=964528,200,1,
https://ru.investing.com/commodities/live-cattle-related-instruments?cid=964528,200,1,
https://ru.investing.com/commodities/london-cocoa-contracts?cid=955843,200,1,
https://ru.investing.com/commodities/london-cocoa-technical?cid=955843,404,0,
https://ru.investing.com/commodities/london-sugar-contracts?cid=955842,200,1,
https://ru.investing.com/commodities/london-sugar-technical?cid=955842,404,0,
https://ru.investing.com/commodities/natural-gas-contracts?cid=49787,200,1,
https://ru.investing.com/commodities/natural-gas-related-instruments?cid=49787,200,1,
https://ru.investing.com/commodities/palladium-contracts?cid=996720,200,1,
https://ru.investing.com/commodities/palladium-contracts?cid=998234,200,1,
https://ru.investing.com/commodities/palladium-forecasts?cid=996720,200,1,
https://ru.investing.com/commodities/palladium-forecasts?cid=998234,200,1,
https://ru.investing.com/commodities/palladium-related-instruments?cid=996720,200,1,
https://ru.investing.com/commodities/palladium-related-instruments?cid=998234,200,1,
https://ru.investing.com/commodities/platinum-contracts?cid=996719,200,1,
https://ru.investing.com/commodities/platinum-contracts?cid=998235,200,1,
https://ru.investing.com/commodities/platinum-forecasts?cid=996719,200,1,
https://ru.investing.com/commodities/platinum-forecasts?cid=998235,200,1,
https://ru.investing.com/commodities/platinum-related-instruments?cid=996719,200,1,
https://ru.investing.com/commodities/platinum-related-instruments?cid=998235,200,1,
https://ru.investing.com/commodities/silver-contracts?cid=40762,200,1,
https://ru.investing.com/commodities/silver-contracts?cid=49791,200,1,
https://ru.investing.com/commodities/silver-contracts?cid=104397,200,1,
https://ru.investing.com/commodities/silver-contracts?cid=996734,200,1,
https://ru.investing.com/commodities/silver-contracts?cid=998238,200,1,
https://ru.investing.com/commodities/silver-forecasts?cid=40762,200,1,
https://ru.investing.com/commodities/silver-forecasts?cid=49791,200,1,
https://ru.investing.com/commodities/silver-forecasts?cid=104397,200,1,
https://ru.investing.com/commodities/silver-forecasts?cid=996734,200,1,
https://ru.investing.com/commodities/silver-forecasts?cid=998238,200,1,
https://ru.investing.com/commodities/silver-related-instruments?cid=40762,200,1,
https://ru.investing.com/commodities/silver-related-instruments?cid=49791,200,1,
https://ru.investing.com/commodities/silver-related-instruments?cid=104397,200,1,
https://ru.investing.com/commodities/silver-related-instruments?cid=996734,200,1,
https://ru.investing.com/commodities/silver-related-instruments?cid=998238,200,1,
https://ru.investing.com/commodities/us-corn-contracts?cid=961737,200,1,
https://ru.investing.com/commodities/us-corn-contracts?cid=964522,200,1,
https://ru.investing.com/commodities/us-corn-contracts?cid=964533,200,1,
https://ru.investing.com/commodities/us-corn-contracts?cid=998226,200,1,
https://ru.investing.com/commodities/us-corn-related-instruments?cid=961737,200,1,
https://ru.investing.com/commodities/us-corn-related-instruments?cid=964522,200,1,
https://ru.investing.com/commodities/us-corn-related-instruments?cid=964533,200,1,
https://ru.investing.com/commodities/us-corn-related-instruments?cid=998226,200,1,
https://ru.investing.com/commodities/us-soybean-meal-contracts?cid=961739,200,1,
https://ru.investing.com/commodities/us-soybean-meal-contracts?cid=998232,200,1,
https://ru.investing.com/commodities/us-soybean-oil-contracts?cid=998233,200,1,
https://ru.investing.com/commodities/us-soybean-oil-related-instruments?cid=998233,200,1,
https://ru.investing.com/commodities/us-soybeans-contracts?cid=961738,200,1,
https://ru.investing.com/commodities/us-soybeans-contracts?cid=964523,200,1,
https://ru.investing.com/commodities/us-soybeans-contracts?cid=998240,200,1,
https://ru.investing.com/commodities/us-soybeans-related-instruments?cid=961738,200,1,
https://ru.investing.com/commodities/us-soybeans-related-instruments?cid=964523,200,1,
https://ru.investing.com/commodities/us-soybeans-related-instruments?cid=998240,200,1,
https://ru.investing.com/commodities/us-sugar-no11-contracts?cid=964530,200,1,
https://ru.investing.com/commodities/us-sugar-no11-contracts?cid=996721,200,1,
https://ru.investing.com/commodities/us-sugar-no11-related-instruments?cid=964530,200,1,
https://ru.investing.com/commodities/us-sugar-no11-related-instruments?cid=996721,200,1,
https://ru.investing.com/commodities/us-wheat-contracts?cid=998241,200,1,
https://ru.investing.com/commodities/us-wheat-related-instruments?cid=998241,200,1,
https://ru.investing.com/commodities/zinc-contracts?cid=956470,200,1,
https://ru.investing.com/commodities/zinc-contracts?cid=996727,200,1,
